OG	Dmel_ISO1_proteome	Dsan_STOCAGO1482_proteome	Dsim_w501_proteome	Dtei_GT53w_proteome	Dyak_NY73PB_proteome	Dyak_Tai18E2_proteome
OG0007185	FBtr0082025	jg10826.t1	FBtr0364997	jg686.t1	jg2415.t1	jg8729.t1
OG0007186	FBtr0082026	jg10827.t1	FBtr0363106	jg685.t1	jg2416.t1	jg8730.t1
OG0007187	FBtr0082052	jg10828.t1	FBtr0348142	jg684.t1	jg2417.t1	jg8731.t1
OG0007188	FBtr0082028	jg10829.t1	FBtr0351709	jg683.t1	jg2418.t1	jg8732.t1
OG0007189	FBtr0110817	jg10830.t1	FBtr0220712	jg682.t1	jg2419.t1	jg8733.t1
OG0007190	FBtr0082029	jg10832.t1	FBtr0218522	jg680.t1	jg2421.t1	jg8734.t1
OG0007191	FBtr0082047	jg10833.t1	FBtr0220710	jg679.t1	jg2422.t1	jg8735.t1
OG0007192	FBtr0300646	jg10834.t1	FBtr0218523	jg678.t1	jg2423.t1	jg8736.t1
OG0007193	FBtr0082030	jg10835.t1	FBtr0218524	jg677.t1	jg2424.t1	jg8737.t1
OG0007194	FBtr0339175	jg10836.t1	FBtr0220709	jg676.t1	jg2425.t1	jg8738.t1
OG0007195	FBtr0082045	jg10838.t1	FBtr0220707	jg674.t1	jg2427.t1	jg8740.t1
OG0007196	FBtr0334302	jg10839.t2	FBtr0353959	jg673.t1	jg2428.t1	jg8741.t1
OG0007197	FBtr0334304	jg10840.t1	FBtr0350485	jg672.t1	jg2429.t1	jg8742.t1
OG0007198	FBtr0082044	jg10841.t1	FBtr0220706	jg671.t1	jg2430.t1	jg8743.t1
OG0007199	FBtr0082042	jg10842.t1	FBtr0361845	jg670.t1	jg2431.t1	jg8744.t1
OG0007200	FBtr0082125	jg10843.t1	FBtr0356845	jg669.t1	jg2432.t1	jg8745.t1
OG0007201	FBtr0082060	jg10844.t1	FBtr0218527	jg668.t1	jg2434.t1	jg8747.t1
OG0007202	FBtr0305340	jg10845.t1	FBtr0220703	jg667.t1	jg2435.t1	jg8748.t1
OG0007203	FBtr0082061	jg10846.t1	FBtr0350248	jg666.t1	jg2436.t1	jg8749.t1
OG0007204	FBtr0082123	jg10847.t1	FBtr0220702	jg665.t1	jg2437.t1	jg8750.t1
OG0007205	FBtr0082062	jg10848.t1	FBtr0218528	jg664.t1	jg2439.t1	jg8752.t1
OG0007206	FBtr0082121	jg10849.t1	FBtr0220700	jg663.t1	jg2440.t1	jg8753.t1
OG0007207	FBtr0082063	jg10850.t1	FBtr0355310	jg662.t2	jg2441.t1	jg8754.t1
OG0007208	FBtr0082119	jg10852.t2	FBtr0220699	jg660.t1	jg2443.t1	jg8756.t1
OG0007209	FBtr0082118	jg10853.t1	FBtr0356743	jg659.t1	jg2444.t1	jg8757.t1
OG0007210	FBtr0082066	jg10854.t1	FBtr0356835	jg658.t1	jg2445.t2	jg8758.t1
OG0007211	FBtr0082115	jg10855.t1	FBtr0365002	jg657.t1	jg2446.t1	jg8759.t1
OG0007212	FBtr0082067	jg10856.t2	FBtr0218533	jg656.t1	jg2447.t1	jg8760.t1
OG0007213	FBtr0082114	jg10857.t1	FBtr0220696	jg655.t1	jg2448.t1	jg8761.t1
OG0007214	FBtr0334654	jg10858.t2	FBtr0350742	jg654.t2	jg2449.t1	jg8762.t1
OG0007215	FBtr0082113	jg10859.t1	FBtr0220695	jg653.t1	jg2450.t1	jg8763.t1
OG0007216	FBtr0082070	jg10860.t1	FBtr0218535	jg652.t1	jg2451.t1	jg8764.t1
OG0007217	FBtr0082071	jg10861.t1	FBtr0351957	jg651.t1	jg2452.t1	jg8765.t1
OG0007218	FBtr0082112	jg10862.t1	FBtr0220694	jg650.t1	jg2453.t1	jg8766.t1
OG0007219	FBtr0082111	jg10863.t1	FBtr0220693	jg649.t1	jg2454.t1	jg8767.t1
OG0007220	FBtr0082109	jg10864.t1	FBtr0220692	jg648.t1	jg2455.t1	jg8768.t1
OG0007221	FBtr0082106	jg10865.t1	FBtr0357729	jg647.t1	jg2456.t1	jg8769.t1
OG0007222	FBtr0082072	jg10866.t1	FBtr0218537	jg646.t1	jg2457.t1	jg8770.t1
OG0007223	FBtr0082073	jg10867.t1	FBtr0353553	jg645.t1	jg2458.t1	jg8771.t1
OG0007224	FBtr0082074	jg10868.t1	FBtr0356490	jg644.t1	jg2459.t1	jg8772.t1
OG0007225	FBtr0100537	jg10869.t1	FBtr0364012	jg643.t1	jg2460.t1	jg8773.t1
OG0007226	FBtr0082075	jg10870.t2	FBtr0362830	jg642.t2	jg2462.t1	jg8774.t1
OG0007227	FBtr0082104	jg10871.t1	FBtr0358185	jg641.t1	jg2463.t1	jg8775.t1
OG0007228	FBtr0082077	jg10872.t1	FBtr0218543	jg640.t1	jg2464.t1	jg8776.t1
OG0007229	FBtr0082103	jg10873.t1	FBtr0220687	jg639.t1	jg2465.t1	jg8777.t1
OG0007230	FBtr0082078	jg10874.t1	FBtr0362918	jg638.t1	jg2466.t1	jg8778.t1
OG0007231	FBtr0082102	jg10875.t1	FBtr0359439	jg637.t1	jg2467.t1	jg8779.t1
OG0007232	FBtr0082080	jg10878.t1	FBtr0347981	jg635.t1	jg2469.t1	jg8782.t1
OG0007233	FBtr0082101	jg10877.t1	FBtr0356122	jg636.t1	jg2468.t1	jg8781.t1
OG0007234	FBtr0344344	jg10879.t1	FBtr0365076	jg632.t1	jg2470.t1	jg8783.t1
OG0007235	FBtr0082082	jg10881.t1	FBtr0350606	jg630.t1	jg2472.t1	jg8785.t1
OG0007236	FBtr0082083	jg10882.t1	FBtr0218548	jg629.t1	jg2473.t1	jg8786.t1
OG0007237	FBtr0082099	jg10883.t1	FBtr0347883	jg628.t1	jg2474.t1	jg8787.t1
OG0007238	FBtr0082091	jg10887.t1	FBtr0365010	jg624.t1	jg2478.t1	jg8791.t1
OG0007239	FBtr0082086	jg10888.t1	FBtr0218550	jg623.t1	jg2479.t1	jg8792.t1
OG0007240	FBtr0339599	jg10889.t1	FBtr0352603	jg622.t1	jg2480.t1	jg8793.t1
OG0007241	FBtr0113210	jg10893.t1	FBtr0355343	jg618.t1	jg2482.t1	jg8796.t1
OG0007242	FBtr0331694	jg10896.t1	FBtr0357170	jg615.t1	jg2485.t1	jg8797.t1
OG0007243	FBtr0082167	jg10897.t1	FBtr0220674	jg614.t1	jg2486.t1	jg8798.t1
OG0007244	FBtr0082128	jg10898.t1	FBtr0218551	jg613.t1	jg2487.t1	jg8799.t1
OG0007245	FBtr0082166	jg10899.t1	FBtr0220673	jg612.t1	jg2488.t1	jg8800.t1
OG0007246	FBtr0082130	jg10901.t1	FBtr0362539	jg610.t1	jg2490.t1	jg8802.t1
OG0007247	FBtr0082163	jg10902.t1	FBtr0360084	jg609.t1	jg2492.t1	jg8803.t1
OG0007248	FBtr0301871	jg10903.t1	FBtr0352975	jg608.t2	jg2493.t1	jg8804.t1
OG0007249	FBtr0082161	jg10904.t1	FBtr0360689	jg607.t1	jg2494.t1	jg8805.t1
OG0007250	FBtr0100583	jg10905.t1	FBtr0351905	jg606.t1	jg2495.t1	jg8806.t1
OG0007251	FBtr0082160	jg10906.t1	FBtr0220669	jg605.t1	jg2496.t1	jg8807.t1
OG0007252	FBtr0110789	jg10907.t1	FBtr0220668	jg604.t1	jg2497.t1	jg8808.t1
OG0007253	FBtr0082135	jg10908.t1	FBtr0358262	jg603.t1	jg2498.t1	jg8809.t1
OG0007254	FBtr0113213	jg10909.t1	FBtr0348732	jg602.t1	jg2499.t1	jg8810.t1
OG0007255	FBtr0082139	jg10910.t1	FBtr0355932	jg601.t1	jg2500.t1	jg8811.t1
OG0007256	FBtr0113214	jg10911.t1	FBtr0358101	jg600.t1	jg2501.t1	jg8812.t1
OG0007257	FBtr0082140	jg10912.t1	FBtr0218555	jg599.t1	jg2502.t1	jg8813.t1
OG0007258	FBtr0082141	jg10913.t1	FBtr0348376	jg598.t1	jg2503.t1	jg8814.t1
OG0007259	FBtr0082156	jg10914.t1	FBtr0348987	jg597.t1	jg2504.t1	jg8815.t1
OG0007260	FBtr0082155	jg10916.t1	FBtr0355292	jg595.t1	jg2506.t1	jg8817.t1
OG0007261	FBtr0082143	jg10917.t1	FBtr0218562	jg594.t1	jg2507.t1	jg8818.t1
OG0007262	FBtr0301078	jg10923.t1	FBtr0362927	jg588.t1	jg2515.t1	jg8823.t1
OG0007263	FBtr0330082	jg10924.t1	FBtr0220659	jg587.t1	jg2516.t1	jg8824.t1
OG0007264	FBtr0082150	jg10929.t1	FBtr0220657	jg581.t1	jg2520.t1	jg8827.t1
OG0007265	FBtr0082216	jg10932.t1	FBtr0220656	jg578.t1	jg2523.t1	jg8830.t1
OG0007266	FBtr0082171	jg10933.t1	FBtr0361561	jg577.t1	jg2524.t1	jg8831.t1
OG0007267	FBtr0082215	jg10934.t1	FBtr0220655	jg576.t1	jg2525.t1	jg8832.t1
OG0007268	FBtr0306609	jg10936.t1	FBtr0363210	jg574.t2	jg2528.t1	jg8834.t1
OG0007269	FBtr0082214	jg10937.t1	FBtr0220652	jg573.t1	jg2529.t1	jg8835.t1
OG0007270	FBtr0082172	jg10938.t1	FBtr0218569	jg572.t1	jg2530.t1	jg8836.t1
OG0007271	FBtr0082205	jg10939.t1	FBtr0220651	jg571.t1	jg2531.t1	jg8837.t1
OG0007272	FBtr0082173	jg10940.t1	FBtr0218570	jg570.t1	jg2532.t1	jg8838.t1
OG0007273	FBtr0082204	jg10941.t1	FBtr0220650	jg569.t1	jg2533.t1	jg8839.t1
OG0007274	FBtr0082174	jg10942.t1	FBtr0218571	jg568.t1	jg2534.t1	jg8840.t1
OG0007275	FBtr0082203	jg10943.t1	FBtr0220649	jg567.t1	jg2535.t1	jg8841.t1
OG0007276	FBtr0273369	jg10944.t1	FBtr0218572	jg566.t1	jg2536.t1	jg8842.t1
OG0007277	FBtr0082202	jg10945.t1	FBtr0220648	jg565.t1	jg2537.t1	jg8843.t1
OG0007278	FBtr0082176	jg10946.t1	FBtr0218573	jg564.t1	jg2538.t1	jg8844.t1
OG0007279	FBtr0330083	jg10948.t1	FBtr0353051	jg561.t1	jg2540.t1	jg8846.t1
OG0007280	FBtr0309853	jg10949.t1	FBtr0358249	jg560.t1	jg2541.t1	jg8847.t1
OG0007281	FBtr0308123	jg10951.t2	FBtr0348284	jg558.t2	jg2542.t1	jg8848.t1
OG0007282	FBtr0082179	jg10952.t1	FBtr0218580	jg557.t1	jg2543.t1	jg8849.t1
OG0007283	FBtr0082194	jg10954.t1	FBtr0220643	jg555.t2	jg2545.t1	jg8851.t1
OG0007284	FBtr0082186	jg10955.t1	FBtr0220642	jg554.t2	jg2546.t1	jg8852.t1
OG0007285	FBtr0082181	jg10957.t1	FBtr0364636	jg553.t1	jg2548.t1	jg8854.t1
OG0007286	FBtr0082184	jg10958.t1	FBtr0349435	jg552.t1	jg2549.t1	jg8855.t1
OG0007287	FBtr0306023	jg10959.t1	FBtr0357048	jg551.t1	jg2550.t1	jg8856.t1
OG0007288	FBtr0337019	jg10960.t1	FBtr0350208	jg550.t1	jg2551.t1	jg8857.t1
OG0007289	FBtr0100471	jg10963.t1	FBtr0365259	jg547.t1	jg2554.t1	jg8860.t1
OG0007290	FBtr0082245	jg10962.t1	FBtr0220637	jg548.t1	jg2553.t1	jg8859.t1
OG0007291	FBtr0110952	jg10964.t1	FBtr0350317	jg545.t1	jg2555.t1	jg8861.t1
OG0007292	FBtr0110787	jg10965.t1	FBtr0352026	jg544.t1	jg2556.t1	jg8862.t1
OG0007293	FBtr0345171	jg10966.t2	FBtr0356619	jg543.t1	jg2557.t1	jg8863.t1
OG0007294	FBtr0082225	jg10967.t1	FBtr0347779	jg542.t1	jg2558.t1	jg8864.t1
OG0007295	FBtr0305358	jg10968.t1	FBtr0356846	jg541.t1	jg2559.t1	jg8865.t1
OG0007296	FBtr0082240	jg10971.t1	FBtr0220634	jg11626.t1	jg2561.t1	jg8867.t1
OG0007297	FBtr0331681	jg10972.t1	FBtr0350041	jg11625.t4	jg2562.t1	jg8868.t3
OG0007298	FBtr0082230	jg10973.t1	FBtr0218595	jg11624.t1	jg2563.t1	jg8869.t1
OG0007299	FBtr0082234	jg10975.t1	FBtr0218598	jg11622.t1	jg2565.t1	jg8871.t1
OG0007300	FBtr0082236	jg10977.t2	FBtr0354675	jg11621.t2	jg2566.t1	jg8872.t2
OG0007301	FBtr0082237	jg10978.t1	FBtr0218600	jg11620.t1	jg2567.t1	jg8873.t1
OG0007302	FBtr0337105	jg10979.t2	FBtr0349046	jg11619.t2	jg2568.t1	jg8874.t2
OG0007303	FBtr0082246	jg10980.t1	FBtr0218601	jg11617.t1	jg2570.t1	jg8875.t1
OG0007304	FBtr0082260	jg10981.t1	FBtr0220632	jg11614.t1	jg2571.t1	jg8876.t1
OG0007305	FBtr0082248	jg10983.t1	FBtr0218603	jg11612.t1	jg2573.t1	jg8878.t1
OG0007306	FBtr0082258	jg10984.t1	FBtr0220630	jg11611.t1	jg2574.t1	jg8879.t1
OG0007307	FBtr0301283	jg10986.t1	FBtr0364173	jg11609.t1	jg2575.t1	jg8881.t1
OG0007308	FBtr0082255	jg10990.t1	FBtr0220628	jg11606.t1	jg2578.t1	jg8884.t1
OG0007309	FBtr0113215	jg10995.t1	FBtr0363543	jg11602.t1	jg2583.t1	jg8888.t1
OG0007310	FBtr0305666	jg10996.t1	FBtr0360085	jg11601.t1	jg2584.t1	jg8889.t1
OG0007311	FBtr0082264	jg10999.t1	FBtr0218612	jg11598.t1	jg2588.t1	jg8892.t1
OG0007312	FBtr0082267	jg10998.t1	FBtr0358598	jg11599.t1	jg2587.t1	jg8891.t1
OG0007313	FBtr0082268	jg11001.t1	FBtr0218613	jg11596.t1	jg2591.t1	jg8895.t1
OG0007314	FBtr0082319	jg11002.t1	FBtr0220623	jg11595.t1	jg2592.t1	jg8896.t1
OG0007315	FBtr0082318	jg11003.t1	FBtr0220622	jg11594.t1	jg2593.t1	jg8897.t1
OG0007316	FBtr0082269	jg11005.t1	FBtr0218614	jg11592.t1	jg2595.t1	jg8899.t1
OG0007317	FBtr0082316	jg11006.t1	FBtr0220620	jg11591.t1	jg2596.t1	jg8900.t1
OG0007318	FBtr0112789	jg11007.t1	FBtr0364182	jg11590.t1	jg2597.t1	jg8901.t1
OG0007319	FBtr0082312	jg11009.t1	FBtr0220617	jg11588.t1	jg2599.t1	jg8902.t1
OG0007320	FBtr0082311	jg11010.t1	FBtr0220616	jg11587.t1	jg2600.t1	jg8903.t1
OG0007321	FBtr0301310	jg11011.t3	FBtr0352726	jg11586.t1	jg2601.t1	jg8904.t1
OG0007322	FBtr0082310	jg11012.t1	FBtr0220615	jg11585.t1	jg2602.t1	jg8905.t1
OG0007323	FBtr0344440	jg11013.t2	FBtr0364770	jg11584.t2	jg2604.t1	jg8907.t1
OG0007324	FBtr0082274	jg11016.t1	FBtr0218617	jg11581.t1	jg2607.t1	jg8910.t1
OG0007325	FBtr0302274	jg11017.t1	FBtr0354283	jg11580.t1	jg2608.t1	jg8911.t1
OG0007326	FBtr0302273	jg11018.t1	FBtr0354783	jg11579.t1	jg2609.t1	jg8912.t1
OG0007327	FBtr0082304	jg11020.t1	FBtr0362322	jg11577.t1	jg2611.t1	jg8914.t1
OG0007328	FBtr0082279	jg11021.t1	FBtr0218619	jg11576.t1	jg2612.t1	jg8915.t1
OG0007329	FBtr0082280	jg11022.t1	FBtr0218620	jg11575.t1	jg2613.t1	jg8916.t1
OG0007330	FBtr0347183	jg11023.t1	FBtr0353706	jg11574.t1	jg2614.t1	jg8917.t1
OG0007331	FBtr0336710	jg11024.t1	FBtr0220609	jg11573.t1	jg2615.t1	jg8918.t1
OG0007332	FBtr0082281	jg11025.t1	FBtr0353225	jg11572.t1	jg2616.t1	jg8919.t1
OG0007333	FBtr0304665	jg11026.t2	FBtr0355677	jg11570.t1	jg2618.t1	jg8921.t1
OG0007334	FBtr0113216	jg11029.t1	FBtr0218628	jg11568.t1	jg2619.t1	jg8922.t1
OG0007335	FBtr0113217	jg11030.t1	FBtr0220608	jg11567.t1	jg2620.t1	jg8923.t1
OG0007336	FBtr0082286	jg11031.t1	FBtr0218629	jg11566.t1	jg2621.t1	jg8924.t1
OG0007337	FBtr0082287	jg11032.t1	FBtr0218630	jg11565.t1	jg2622.t1	jg8925.t1
OG0007338	FBtr0082295	jg11035.t3	FBtr0358040	jg11562.t2	jg2625.t1	jg8928.t1
OG0007339	FBtr0082290	jg11037.t1	FBtr0220604	jg11560.t1	jg2627.t1	jg8930.t1
OG0007340	FBtr0082289	jg11038.t1	FBtr0218632	jg11559.t1	jg2628.t1	jg8931.t1
OG0007341	FBtr0082335	jg11040.t1	FBtr0220603	jg11557.t1	jg2630.t1	jg8933.t1
OG0007342	FBtr0082333	jg11041.t1	FBtr0220602	jg11556.t1	jg2631.t1	jg8934.t1
OG0007343	FBtr0082332	jg11043.t1	FBtr0220601	jg11554.t1	jg2632.t1	jg8935.t1
OG0007344	FBtr0082325	jg11047.t1	FBtr0218634	jg11551.t1	jg2636.t1	jg8938.t1
OG0007345	FBtr0082330	jg11045.t1	FBtr0351516	jg11553.t1	jg2634.t1	jg8936.t1
OG0007346	FBtr0082329	jg11046.t1	FBtr0360418	jg11552.t1	jg2635.t1	jg8937.t1
OG0007347	FBtr0082326	jg11048.t1	FBtr0218636	jg11550.t1	jg2637.t1	jg8939.t1
OG0007348	FBtr0110808	jg11050.t1	FBtr0348276	jg11549.t1	jg2638.t1	jg8940.t1
OG0007349	FBtr0082380	jg11052.t1	FBtr0220597	jg11547.t1	jg2640.t1	jg8941.t1
OG0007350	FBtr0082339	jg11057.t1	FBtr0218643	jg11541.t1	jg2646.t1	jg8948.t1
OG0007351	FBtr0082340	jg11060.t1	FBtr0356507	jg11539.t1	jg2648.t1	jg8951.t1
OG0007352	FBtr0082341	jg11061.t1	FBtr0218645	jg11538.t1	jg2649.t1	jg8952.t1
OG0007353	FBtr0113219	jg11063.t1	FBtr0353861	jg11536.t1	jg2651.t1	jg8953.t1
OG0007354	FBtr0082372	jg11064.t1	FBtr0220589	jg11535.t1	jg2652.t1	jg8954.t1
OG0007355	FBtr0082371	jg11066.t1	FBtr0220588	jg11533.t1	jg2654.t1	jg8956.t1
OG0007356	FBtr0113221	jg11068.t1	FBtr0218648	jg11531.t1	jg2656.t1	jg8957.t1
OG0007357	FBtr0082368	jg11069.t1	FBtr0220586	jg11530.t1	jg2657.t1	jg8958.t1
OG0007358	FBtr0082367	jg11070.t1	FBtr0355535	jg11529.t1	jg2658.t1	jg8959.t1
OG0007359	FBtr0082346	jg11071.t1	FBtr0218649	jg11528.t1	jg2659.t1	jg8960.t1
OG0007360	FBtr0082366	jg11074.t1	FBtr0218653	jg11525.t1	jg2662.t1	jg8963.t1
OG0007361	FBtr0082365	jg11075.t1	FBtr0218652	jg11524.t1	jg2663.t1	jg8964.t1
OG0007362	FBtr0082353	jg11076.t1	FBtr0220581	jg11523.t1	jg2664.t1	jg8965.t1
OG0007363	FBtr0082364	jg11077.t1	FBtr0218651	jg11522.t1	jg2665.t1	jg8966.t1
OG0007364	FBtr0082355	jg11078.t1	FBtr0220583	jg11521.t1	jg2666.t1	jg8967.t1
OG0007365	FBtr0082356	jg11079.t1	FBtr0220584	jg11520.t1	jg2667.t1	jg8968.t1
OG0007366	FBtr0082358	jg11083.t1	FBtr0218655	jg11516.t1	jg2671.t1	jg8972.t1
OG0007367	FBtr0304604	jg11089.t1	FBtr0356163	jg11510.t1	jg2677.t1	jg8978.t1
OG0007368	FBtr0082384	jg11090.t1	FBtr0218660	jg11508.t1	jg2678.t1	jg8979.t1
OG0007369	FBtr0082406	jg11091.t1	FBtr0220572	jg11507.t1	jg2679.t1	jg8980.t1
OG0007370	FBtr0082385	jg11092.t1	FBtr0218661	jg11506.t1	jg2680.t1	jg8981.t1
OG0007371	FBtr0082386	jg11093.t1	FBtr0218662	jg11505.t1	jg2681.t1	jg8982.t1
OG0007372	FBtr0082387	jg11095.t1	FBtr0357308	jg11502.t1	jg2684.t1	jg8985.t1
OG0007373	FBtr0300901	jg11096.t1	FBtr0218664	jg11501.t1	jg2685.t1	jg8986.t1
OG0007374	FBtr0082403	jg11097.t1	FBtr0220570	jg11500.t1	jg2686.t1	jg8987.t1
OG0007375	FBtr0082390	jg11098.t1	FBtr0218665	jg11499.t1	jg2687.t1	jg8988.t1
OG0007376	FBtr0082402	jg11099.t1	FBtr0353638	jg11498.t1	jg2689.t1	jg8989.t1
OG0007377	FBtr0082391	jg11100.t1	FBtr0218666	jg11497.t1	jg2690.t1	jg8990.t1
OG0007378	FBtr0082399	jg11101.t1	FBtr0220568	jg11496.t1	jg2691.t1	jg8991.t1
OG0007379	FBtr0306097	jg11102.t1	FBtr0351351	jg11495.t1	jg2692.t1	jg8992.t1
OG0007380	FBtr0082392	jg11103.t1	FBtr0348135	jg11494.t1	jg2693.t1	jg8993.t1
OG0007381	FBtr0082394	jg11105.t1	FBtr0218668	jg11491.t1	jg2694.t1	jg8995.t1
OG0007382	FBtr0300491	jg11107.t1	FBtr0220567	jg11489.t1	jg2695.t1	jg8997.t1
OG0007383	FBtr0082409	jg11108.t1	FBtr0218672	jg11488.t1	jg2696.t1	jg8998.t1
OG0007384	FBtr0082410	jg11826.t1	FBtr0218673	jg11487.t1	jg3426.t1	jg9734.t1
OG0007385	FBtr0100323	jg11823.t1	FBtr0362157	jg11484.t1	jg3423.t1	jg9731.t1
OG0007386	FBtr0082460	jg11821.t1	FBtr0355258	jg11482.t1	jg3421.t1	jg9729.t1
OG0007387	FBtr0301159	jg11820.t1	FBtr0354837	jg11480.t1	jg3420.t1	jg9728.t1
OG0007388	FBtr0082458	jg11819.t1	FBtr0348485	jg11479.t1	jg3418.t1	jg9726.t1
OG0007389	FBtr0299566	jg11817.t1	FBtr0218677	jg11477.t1	jg3416.t1	jg9723.t1
OG0007390	FBtr0082451	jg11816.t1	FBtr0220562	jg11476.t1	jg3415.t1	jg9722.t1
OG0007391	FBtr0082416	jg11815.t1	FBtr0218678	jg11475.t1	jg3414.t1	jg9721.t1
OG0007392	FBtr0300581	jg11814.t1	FBtr0220561	jg11474.t1	jg3413.t1	jg9720.t1
OG0007393	FBtr0082418	jg11812.t1	FBtr0355361	jg11472.t1	jg3411.t1	jg9719.t1
OG0007394	FBtr0299729	jg11811.t1	FBtr0353179	jg11471.t1	jg3410.t1	jg9718.t1
OG0007395	FBtr0335448	jg11810.t1	FBtr0219357	jg11470.t1	jg3409.t1	jg9717.t1
OG0007396	FBtr0299789	jg11809.t1	FBtr0362659	jg11469.t1	jg3407.t1	jg9716.t1
OG0007397	FBtr0082423	jg11808.t1	FBtr0218684	jg11468.t1	jg3406.t1	jg9715.t1
OG0007398	FBtr0082443	jg11807.t1	FBtr0220557	jg11467.t1	jg3405.t1	jg9714.t1
OG0007399	FBtr0082440	jg11806.t1	FBtr0350571	jg11466.t1	jg3404.t1	jg9713.t1
OG0007400	FBtr0082424	jg11805.t1	FBtr0218685	jg11465.t1	jg3403.t1	jg9712.t1
OG0007401	FBtr0082437	jg11802.t1	FBtr0356013	jg11462.t1	jg3400.t1	jg9709.t1
OG0007402	FBtr0113346	jg11801.t1	FBtr0220552	jg11461.t1	jg3399.t1	jg9708.t1
OG0007403	FBtr0082435	jg11800.t1	FBtr0220551	jg11460.t1	jg3398.t1	jg9707.t1
OG0007404	FBtr0082425	jg11799.t1	FBtr0218686	jg11459.t1	jg3397.t1	jg9706.t1
OG0007405	FBtr0082427	jg11797.t1	FBtr0218688	jg11458.t1	jg3394.t1	jg9703.t1
OG0007406	FBtr0473586	jg11796.t1	FBtr0218689	jg11457.t1	jg3393.t1	jg9702.t1
OG0007407	FBtr0082429	jg11794.t1	FBtr0218691	jg11456.t1	jg3391.t1	jg9700.t1
OG0007408	FBtr0082430	jg11793.t1	FBtr0218692	jg11455.t1	jg3390.t1	jg9699.t1
OG0007409	FBtr0082434	jg11792.t1	FBtr0359165	jg11454.t1	jg3389.t1	jg9698.t1
OG0007410	FBtr0082431	jg11791.t1	FBtr0218693	jg11453.t1	jg3388.t1	jg9697.t1
OG0007411	FBtr0330169	jg11790.t1	FBtr0361552	jg11452.t1	jg3387.t1	jg9696.t1
OG0007412	FBtr0082534	jg11789.t1	FBtr0358959	jg11451.t1	jg3386.t1	jg9695.t1
OG0007413	FBtr0330170	jg11788.t1	FBtr0362523	jg11450.t1	jg3385.t1	jg9694.t1
OG0007414	FBtr0082531	jg11787.t1	FBtr0363714	jg11449.t1	jg3384.t1	jg9693.t1
OG0007415	FBtr0082470	jg11786.t1	FBtr0353410	jg11448.t1	jg3383.t1	jg9692.t1
OG0007416	FBtr0082529	jg11785.t1	FBtr0358800	jg11447.t1	jg3382.t1	jg9691.t1
OG0007417	FBtr0082528	jg11784.t1	FBtr0356924	jg11446.t1	jg3381.t1	jg9690.t1
OG0007418	FBtr0082475	jg11779.t1	FBtr0218696	jg11441.t1	jg3373.t1	jg9683.t1
OG0007419	FBtr0082516	jg11778.t1	FBtr0220537	jg11440.t1	jg3372.t1	jg9682.t1
OG0007420	FBtr0301042	jg11775.t1	FBtr0361906	jg11437.t1	jg3369.t1	jg9679.t1
OG0007421	FBtr0344288	jg11776.t1	FBtr0361882	jg11438.t1	jg3370.t1	jg9680.t1
OG0007422	FBtr0082514	jg11774.t1	FBtr0220534	jg11436.t1	jg3368.t1	jg9678.t1
OG0007423	FBtr0082513	jg11771.t1	FBtr0220533	jg11434.t2	jg3367.t1	jg9676.t1
OG0007424	FBtr0082480	jg11769.t1	FBtr0365066	jg11432.t1	jg3365.t1	jg9674.t1
OG0007425	FBtr0082511	jg11181.t1	FBtr0220530	jg10819.t1	jg2772.t1	jg9075.t1
OG0007426	FBtr0082483	jg11182.t1	FBtr0218702	jg10820.t1	jg2773.t1	jg9076.t1
OG0007427	FBtr0113223	jg11183.t2	FBtr0351583	jg10821.t1	jg2774.t1	jg9077.t1
OG0007428	FBtr0082508	jg11186.t1	FBtr0350657	jg10824.t1	jg2777.t1	jg9080.t1
OG0007429	FBtr0082507	jg11187.t1	FBtr0220527	jg10825.t1	jg2778.t1	jg9081.t1
OG0007430	FBtr0082498	jg11189.t2	FBtr0349787	jg10828.t1	jg2781.t1	jg9084.t1
OG0007431	FBtr0082556	jg11192.t1	FBtr0220521	jg10831.t1	jg2783.t1	jg9086.t1
OG0007432	FBtr0113224	jg11193.t1	FBtr0218706	jg10833.t1	jg2784.t1	jg9087.t1
OG0007433	FBtr0082555	jg11194.t1	FBtr0361912	jg10834.t1	jg2785.t1	jg9088.t1
OG0007434	FBtr0082537	jg11195.t1	FBtr0218707	jg10835.t1	jg2786.t1	jg9089.t1
OG0007435	FBtr0300638	jg11196.t1	FBtr0220519	jg10836.t1	jg2787.t1	jg9090.t1
OG0007436	FBtr0082538	jg11198.t1	FBtr0218709	jg10838.t1	jg2790.t1	jg9093.t1
OG0007437	FBtr0082553	jg11200.t1	FBtr0220517	jg10841.t1	jg2792.t1	jg9095.t1
OG0007438	FBtr0300351	jg11202.t3	FBtr0359519	jg10844.t1	jg2794.t1	jg9097.t1
OG0007439	FBtr0082542	jg11203.t1	FBtr0218711	jg10847.t1	jg2796.t1	jg9098.t1
OG0007440	FBtr0308292	jg11204.t1	FBtr0358704	jg10849.t1	jg2797.t1	jg9100.t1
OG0007441	FBtr0082549	jg11205.t1	FBtr0362522	jg10850.t1	jg2798.t1	jg9101.t1
OG0007442	FBtr0082548	jg11206.t1	FBtr0351065	jg10851.t1	jg2799.t1	jg9102.t1
OG0007443	FBtr0082545	jg11210.t1	FBtr0218712	jg10853.t1	jg2802.t1	jg9105.t1
