OG	Dtei	Dsim	Dyak	Dmel	Dsan
OG0007377.intron1	jg7488.t1.intron1	FBtr0218648.intron1	jg11921.t1.intron1	FBtr0113221.intron1	jg3954.t1.intron1
OG0007377.intron2	jg7488.t1.intron2	FBtr0218648.intron2	jg11921.t1.intron2	FBtr0113221.intron2	jg3954.t1.intron2
OG0007377.intron3	jg7488.t1.intron3	FBtr0218648.intron3	jg11921.t1.intron3	FBtr0113221.intron3	jg3954.t1.intron3
OG0007378.intron1	jg7487.t1.intron1	FBtr0220586.intron1	jg11922.t1.intron1	FBtr0082368.intron1	jg3955.t1.intron1
OG0007378.intron2	jg7487.t1.intron2	FBtr0220586.intron2	jg11922.t1.intron2	FBtr0082368.intron2	jg3955.t1.intron2
OG0007378.intron3	jg7487.t1.intron3	FBtr0220586.intron3	jg11922.t1.intron3	FBtr0082368.intron3	jg3955.t1.intron3
OG0007378.intron4	jg7487.t1.intron4	FBtr0220586.intron4	jg11922.t1.intron4	FBtr0082368.intron4	jg3955.t1.intron4
OG0007380.intron1	jg7485.t1.intron1	FBtr0218649.intron1	jg11924.t1.intron1	FBtr0082346.intron1	jg3957.t1.intron1
OG0007380.intron2	jg7485.t1.intron2	FBtr0218649.intron2	jg11924.t1.intron2	FBtr0082346.intron2	jg3957.t1.intron2
OG0007380.intron3	jg7485.t1.intron3	FBtr0218649.intron3	jg11924.t1.intron3	FBtr0082346.intron3	jg3957.t1.intron3
OG0007380.intron4	jg7485.t1.intron4	FBtr0218649.intron4	jg11924.t1.intron4	FBtr0082346.intron4	jg3957.t1.intron4
OG0007380.intron5	jg7485.t1.intron5	FBtr0218649.intron5	jg11924.t1.intron5	FBtr0082346.intron5	jg3957.t1.intron5
OG0007381.intron1	jg7482.t1.intron1	FBtr0218653.intron1	jg11927.t1.intron1	FBtr0082366.intron1	jg3960.t2.intron1
OG0007381.intron2	jg7482.t1.intron2	FBtr0218653.intron2	jg11927.t1.intron2	FBtr0082366.intron2	jg3960.t2.intron2
OG0007383.intron1	jg7480.t1.intron1	FBtr0220581.intron1	jg11929.t1.intron1	FBtr0082353.intron1	jg3962.t1.intron1
OG0007383.intron2	jg7480.t1.intron2	FBtr0220581.intron2	jg11929.t1.intron2	FBtr0082353.intron2	jg3962.t1.intron2
OG0007384.intron1	jg7479.t1.intron1	FBtr0218651.intron1	jg11930.t1.intron1	FBtr0082364.intron1	jg3963.t1.intron1
OG0007384.intron2	jg7479.t1.intron2	FBtr0218651.intron2	jg11930.t1.intron2	FBtr0082364.intron2	jg3963.t1.intron2
OG0007384.intron3	jg7479.t1.intron3	FBtr0218651.intron3	jg11930.t1.intron3	FBtr0082364.intron3	jg3963.t1.intron3
OG0007384.intron4	jg7479.t1.intron4	FBtr0218651.intron4	jg11930.t1.intron4	FBtr0082364.intron4	jg3963.t1.intron4
OG0007386.intron2	jg7477.t1.intron2	FBtr0220584.intron2	jg11932.t1.intron2	FBtr0082356.intron2	jg3966.t1.intron2
OG0007386.intron3	jg7477.t1.intron3	FBtr0220584.intron3	jg11932.t1.intron3	FBtr0082356.intron3	jg3966.t1.intron3
OG0007386.intron4	jg7477.t1.intron4	FBtr0220584.intron4	jg11932.t1.intron4	FBtr0082356.intron4	jg3966.t1.intron4
OG0007387.intron2	jg7473.t1.intron2	FBtr0218655.intron2	jg11936.t1.intron2	FBtr0082358.intron2	jg3970.t1.intron2
OG0007387.intron3	jg7473.t1.intron3	FBtr0218655.intron3	jg11936.t1.intron3	FBtr0082358.intron3	jg3970.t1.intron3
OG0007387.intron4	jg7473.t1.intron4	FBtr0218655.intron4	jg11936.t1.intron4	FBtr0082358.intron4	jg3970.t1.intron4
OG0007387.intron5	jg7473.t1.intron5	FBtr0218655.intron5	jg11936.t1.intron5	FBtr0082358.intron5	jg3970.t1.intron5
OG0007387.intron6	jg7473.t1.intron6	FBtr0218655.intron6	jg11936.t1.intron6	FBtr0082358.intron6	jg3970.t1.intron6
OG0007389.intron1	jg7464.t1.intron1	FBtr0218660.intron1	jg11943.t1.intron1	FBtr0082384.intron1	jg3977.t1.intron1
OG0007389.intron2	jg7464.t1.intron2	FBtr0218660.intron2	jg11943.t1.intron2	FBtr0082384.intron2	jg3977.t1.intron2
OG0007390.intron1	jg7463.t1.intron1	FBtr0220572.intron1	jg11944.t1.intron1	FBtr0082406.intron1	jg3978.t1.intron1
OG0007390.intron2	jg7463.t1.intron2	FBtr0220572.intron2	jg11944.t1.intron2	FBtr0082406.intron2	jg3978.t1.intron2
OG0007391.intron1	jg7462.t1.intron1	FBtr0218661.intron1	jg11945.t1.intron1	FBtr0082385.intron1	jg3979.t1.intron1
OG0007392.intron1	jg7461.t1.intron1	FBtr0218662.intron1	jg11946.t1.intron1	FBtr0082386.intron1	jg3980.t1.intron1
OG0007392.intron2	jg7461.t1.intron2	FBtr0218662.intron2	jg11946.t1.intron2	FBtr0082386.intron2	jg3980.t1.intron2
OG0007392.intron3	jg7461.t1.intron3	FBtr0218662.intron3	jg11946.t1.intron3	FBtr0082386.intron3	jg3980.t1.intron3
OG0007392.intron4	jg7461.t1.intron4	FBtr0218662.intron4	jg11946.t1.intron4	FBtr0082386.intron4	jg3980.t1.intron4
OG0007392.intron5	jg7461.t1.intron5	FBtr0218662.intron5	jg11946.t1.intron5	FBtr0082386.intron5	jg3980.t1.intron5
OG0007393.intron1	jg7459.t1.intron1	FBtr0362150.intron1	jg11948.t1.intron1	FBtr0082404.intron1	jg3982.t1.intron1
OG0007393.intron2	jg7459.t1.intron2	FBtr0362150.intron2	jg11948.t1.intron2	FBtr0082404.intron2	jg3982.t1.intron2
OG0007393.intron3	jg7459.t1.intron3	FBtr0362150.intron3	jg11948.t1.intron3	FBtr0082404.intron3	jg3982.t1.intron3
OG0007393.intron4	jg7459.t1.intron4	FBtr0362150.intron4	jg11948.t1.intron4	FBtr0082404.intron4	jg3982.t1.intron4
OG0007394.intron1	jg7458.t1.intron1	FBtr0357308.intron1	jg11949.t1.intron1	FBtr0082387.intron1	jg3983.t1.intron1
OG0007394.intron2	jg7458.t1.intron2	FBtr0357308.intron2	jg11949.t1.intron2	FBtr0082387.intron2	jg3983.t1.intron2
OG0007394.intron6	jg7458.t1.intron6	FBtr0357308.intron5	jg11949.t1.intron5	FBtr0082387.intron5	jg3983.t1.intron5
OG0007394.intron7	jg7458.t1.intron7	FBtr0357308.intron6	jg11949.t1.intron6	FBtr0082387.intron6	jg3983.t1.intron6
OG0007394.intron8	jg7458.t1.intron8	FBtr0357308.intron7	jg11949.t1.intron7	FBtr0082387.intron7	jg3983.t1.intron7
OG0007395.intron1	jg7457.t1.intron1	FBtr0218664.intron1	jg11950.t1.intron1	FBtr0300901.intron1	jg3984.t1.intron1
OG0007395.intron2	jg7457.t1.intron2	FBtr0218664.intron2	jg11950.t1.intron2	FBtr0300901.intron2	jg3984.t1.intron2
OG0007395.intron3	jg7457.t1.intron3	FBtr0218664.intron3	jg11950.t1.intron3	FBtr0300901.intron3	jg3984.t1.intron3
OG0007396.intron1	jg7456.t1.intron1	FBtr0220570.intron1	jg11951.t1.intron1	FBtr0082403.intron1	jg3985.t1.intron1
OG0007397.intron1	jg7455.t1.intron1	FBtr0218665.intron1	jg11952.t1.intron1	FBtr0082390.intron1	jg3986.t1.intron1
OG0007398.intron1	jg7454.t1.intron1	FBtr0353638.intron1	jg11953.t1.intron1	FBtr0082402.intron1	jg3987.t1.intron1
OG0007398.intron2	jg7454.t1.intron2	FBtr0353638.intron2	jg11953.t1.intron2	FBtr0082402.intron2	jg3987.t1.intron2
OG0007400.intron3	jg7452.t1.intron3	FBtr0220568.intron3	jg11955.t1.intron3	FBtr0082399.intron3	jg3989.t1.intron3
OG0007400.intron4	jg7452.t1.intron4	FBtr0220568.intron4	jg11955.t1.intron4	FBtr0082399.intron4	jg3989.t1.intron4
OG0007400.intron5	jg7452.t1.intron5	FBtr0220568.intron5	jg11955.t1.intron5	FBtr0082399.intron5	jg3989.t1.intron5
OG0007400.intron6	jg7452.t1.intron6	FBtr0220568.intron6	jg11955.t1.intron6	FBtr0082399.intron6	jg3989.t1.intron6
OG0007400.intron7	jg7452.t1.intron7	FBtr0220568.intron7	jg11955.t1.intron7	FBtr0082399.intron7	jg3989.t1.intron7
OG0007401.intron2	jg7451.t1.intron2	FBtr0351351.intron2	jg11956.t1.intron2	FBtr0306097.intron2	jg3990.t1.intron3
OG0007403.intron2	jg7446.t1.intron2	FBtr0218668.intron3	jg11959.t1.intron2	FBtr0082394.intron3	jg3993.t1.intron2
OG0007403.intron3	jg7446.t1.intron3	FBtr0218668.intron4	jg11959.t1.intron3	FBtr0082394.intron4	jg3993.t1.intron3
OG0007404.intron1	jg7443.t1.intron1	FBtr0220567.intron1	jg11961.t1.intron1	FBtr0300491.intron1	jg3994.t1.intron1
OG0007404.intron2	jg7443.t1.intron2	FBtr0220567.intron2	jg11961.t1.intron2	FBtr0300491.intron2	jg3994.t1.intron2
OG0007404.intron3	jg7443.t1.intron3	FBtr0220567.intron3	jg11961.t1.intron3	FBtr0300491.intron3	jg3994.t1.intron3
OG0007407.intron1	jg7437.t1.intron1	FBtr0362157.intron1	jg12698.t1.intron1	FBtr0100323.intron1	jg4713.t1.intron1
OG0007408.intron1	jg7435.t1.intron1	FBtr0355258.intron1	jg12696.t1.intron1	FBtr0082460.intron1	jg4711.t1.intron1
OG0007410.intron1	jg7433.t1.intron1	FBtr0348485.intron1	jg12693.t1.intron1	FBtr0082458.intron1	jg4709.t1.intron1
OG0007410.intron2	jg7433.t1.intron2	FBtr0348485.intron2	jg12693.t1.intron2	FBtr0082458.intron2	jg4709.t1.intron2
OG0007411.intron1	jg7431.t1.intron1	FBtr0218677.intron1	jg12690.t1.intron1	FBtr0299566.intron1	jg4707.t1.intron1
OG0007411.intron2	jg7431.t1.intron2	FBtr0218677.intron2	jg12690.t1.intron2	FBtr0299566.intron2	jg4707.t1.intron2
OG0007411.intron3	jg7431.t1.intron3	FBtr0218677.intron3	jg12690.t1.intron3	FBtr0299566.intron3	jg4707.t1.intron3
OG0007413.intron1	jg7429.t1.intron1	FBtr0218678.intron1	jg12688.t1.intron1	FBtr0082416.intron1	jg4705.t1.intron1
OG0007413.intron2	jg7429.t1.intron2	FBtr0218678.intron2	jg12688.t1.intron2	FBtr0082416.intron2	jg4705.t1.intron2
OG0007413.intron3	jg7429.t1.intron3	FBtr0218678.intron3	jg12688.t1.intron3	FBtr0082416.intron3	jg4705.t1.intron3
OG0007414.intron2	jg7428.t1.intron2	FBtr0220561.intron2	jg12687.t1.intron1	FBtr0300581.intron2	jg4704.t1.intron2
OG0007415.intron2	jg7427.t1.intron2	FBtr0218679.intron2	jg12686.t1.intron2	FBtr0082417.intron2	jg4703.t1.intron2
OG0007415.intron3	jg7427.t1.intron3	FBtr0218679.intron3	jg12686.t1.intron3	FBtr0082417.intron3	jg4703.t1.intron3
OG0007416.intron1	jg7426.t1.intron1	FBtr0355361.intron1	jg12685.t1.intron1	FBtr0082418.intron1	jg4702.t1.intron1
OG0007416.intron2	jg7426.t1.intron2	FBtr0355361.intron2	jg12685.t1.intron2	FBtr0082418.intron2	jg4702.t1.intron2
OG0007417.intron1	jg7425.t1.intron1	FBtr0353179.intron1	jg12684.t1.intron1	FBtr0299729.intron1	jg4700.t1.intron1
OG0007417.intron5	jg7425.t1.intron5	FBtr0353179.intron4	jg12684.t1.intron5	FBtr0299729.intron5	jg4700.t1.intron5
OG0007417.intron6	jg7425.t1.intron6	FBtr0353179.intron5	jg12684.t1.intron6	FBtr0299729.intron6	jg4700.t1.intron6
OG0007417.intron7	jg7425.t1.intron7	FBtr0353179.intron6	jg12684.t1.intron7	FBtr0299729.intron7	jg4700.t1.intron7
OG0007417.intron8	jg7425.t1.intron8	FBtr0353179.intron7	jg12684.t1.intron8	FBtr0299729.intron8	jg4700.t1.intron8
OG0007418.intron1	jg7424.t1.intron1	FBtr0219357.intron1	jg12683.t1.intron1	FBtr0335448.intron1	jg4699.t2.intron1
OG0007418.intron2	jg7424.t1.intron2	FBtr0219357.intron2	jg12683.t1.intron2	FBtr0335448.intron2	jg4699.t2.intron2
OG0007418.intron3	jg7424.t1.intron3	FBtr0219357.intron3	jg12683.t1.intron3	FBtr0335448.intron3	jg4699.t2.intron3
OG0007418.intron4	jg7424.t1.intron4	FBtr0219357.intron4	jg12683.t1.intron4	FBtr0335448.intron4	jg4699.t2.intron4
OG0007418.intron5	jg7424.t1.intron5	FBtr0219357.intron5	jg12683.t1.intron5	FBtr0335448.intron5	jg4699.t2.intron5
OG0007419.intron3	jg7423.t1.intron3	FBtr0362659.intron2	jg12682.t1.intron3	FBtr0299789.intron2	jg4698.t1.intron3
OG0007419.intron4	jg7423.t1.intron4	FBtr0362659.intron3	jg12682.t1.intron4	FBtr0299789.intron3	jg4698.t1.intron4
OG0007420.intron1	jg7422.t1.intron1	FBtr0218684.intron1	jg12681.t1.intron1	FBtr0082423.intron1	jg4697.t1.intron1
OG0007421.intron1	jg7421.t1.intron1	FBtr0220557.intron1	jg12680.t1.intron1	FBtr0082443.intron1	jg4696.t1.intron1
OG0007421.intron4	jg7421.t1.intron4	FBtr0220557.intron4	jg12680.t1.intron4	FBtr0082443.intron4	jg4696.t1.intron4
OG0007422.intron1	jg7420.t1.intron1	FBtr0350571.intron1	jg12679.t1.intron1	FBtr0082440.intron1	jg4695.t1.intron2
OG0007423.intron1	jg7419.t1.intron1	FBtr0218685.intron1	jg12678.t1.intron1	FBtr0082424.intron1	jg4694.t1.intron1
OG0007423.intron2	jg7419.t1.intron2	FBtr0218685.intron2	jg12678.t1.intron2	FBtr0082424.intron2	jg4694.t1.intron2
OG0007424.intron2	jg7416.t1.intron2	FBtr0356013.intron2	jg12675.t1.intron2	FBtr0082437.intron2	jg4691.t1.intron2
OG0007424.intron3	jg7416.t1.intron3	FBtr0356013.intron3	jg12675.t1.intron3	FBtr0082437.intron3	jg4691.t1.intron3
OG0007425.intron1	jg7415.t1.intron1	FBtr0220552.intron1	jg12674.t1.intron1	FBtr0113346.intron1	jg4690.t1.intron1
OG0007425.intron2	jg7415.t1.intron2	FBtr0220552.intron2	jg12674.t1.intron2	FBtr0113346.intron2	jg4690.t1.intron2
OG0007425.intron3	jg7415.t1.intron3	FBtr0220552.intron3	jg12674.t1.intron3	FBtr0113346.intron3	jg4690.t1.intron3
OG0007426.intron1	jg7414.t1.intron1	FBtr0220551.intron1	jg12673.t1.intron1	FBtr0082435.intron1	jg4689.t1.intron1
OG0007430.intron1	jg7410.t1.intron1	FBtr0218691.intron1	jg12666.t1.intron1	FBtr0082429.intron1	jg4683.t1.intron1
OG0007430.intron2	jg7410.t1.intron2	FBtr0218691.intron2	jg12666.t1.intron2	FBtr0082429.intron2	jg4683.t1.intron2
OG0007430.intron5	jg7410.t1.intron5	FBtr0218691.intron5	jg12666.t1.intron5	FBtr0082429.intron5	jg4683.t1.intron5
OG0007430.intron6	jg7410.t1.intron6	FBtr0218691.intron6	jg12666.t1.intron6	FBtr0082429.intron6	jg4683.t1.intron6
OG0007431.intron2	jg7409.t1.intron2	FBtr0218692.intron2	jg12665.t1.intron2	FBtr0082430.intron2	jg4682.t1.intron2
OG0007432.intron5	jg7408.t1.intron5	FBtr0359165.intron3	jg12664.t1.intron3	FBtr0082434.intron3	jg4681.t1.intron4
OG0007433.intron1	jg7407.t1.intron1	FBtr0218693.intron1	jg12663.t1.intron1	FBtr0082431.intron1	jg4680.t1.intron1
OG0007434.intron1	jg7406.t1.intron1	FBtr0361552.intron1	jg12662.t1.intron1	FBtr0330169.intron1	jg4679.t1.intron1
OG0007434.intron2	jg7406.t1.intron2	FBtr0361552.intron2	jg12662.t1.intron2	FBtr0330169.intron2	jg4679.t1.intron2
OG0007434.intron3	jg7406.t1.intron3	FBtr0361552.intron3	jg12662.t1.intron3	FBtr0330169.intron3	jg4679.t1.intron3
OG0007435.intron2	jg7405.t1.intron2	FBtr0358959.intron2	jg12661.t1.intron2	FBtr0082534.intron2	jg4678.t1.intron2
OG0007435.intron3	jg7405.t1.intron3	FBtr0358959.intron3	jg12661.t1.intron3	FBtr0082534.intron3	jg4678.t1.intron3
OG0007435.intron4	jg7405.t1.intron4	FBtr0358959.intron4	jg12661.t1.intron4	FBtr0082534.intron4	jg4678.t1.intron4
OG0007435.intron5	jg7405.t1.intron5	FBtr0358959.intron5	jg12661.t1.intron5	FBtr0082534.intron5	jg4678.t1.intron5
OG0007436.intron1	jg7404.t1.intron1	FBtr0362523.intron1	jg12660.t1.intron1	FBtr0330170.intron1	jg4677.t1.intron1
OG0007436.intron2	jg7404.t1.intron2	FBtr0362523.intron2	jg12660.t1.intron2	FBtr0330170.intron2	jg4677.t1.intron2
OG0007436.intron3	jg7404.t1.intron3	FBtr0362523.intron3	jg12660.t1.intron3	FBtr0330170.intron3	jg4677.t1.intron3
OG0007437.intron1	jg7403.t1.intron1	FBtr0363714.intron1	jg12659.t1.intron1	FBtr0082531.intron1	jg4676.t1.intron1
OG0007437.intron3	jg7403.t1.intron3	FBtr0363714.intron3	jg12659.t1.intron3	FBtr0082531.intron3	jg4676.t1.intron3
OG0007437.intron4	jg7403.t1.intron4	FBtr0363714.intron4	jg12659.t1.intron4	FBtr0082531.intron4	jg4676.t1.intron4
OG0007437.intron5	jg7403.t1.intron5	FBtr0363714.intron5	jg12659.t1.intron5	FBtr0082531.intron5	jg4676.t1.intron5
OG0007437.intron6	jg7403.t1.intron6	FBtr0363714.intron6	jg12659.t1.intron6	FBtr0082531.intron6	jg4676.t1.intron6
OG0007437.intron7	jg7403.t1.intron7	FBtr0363714.intron7	jg12659.t1.intron7	FBtr0082531.intron7	jg4676.t1.intron7
OG0007437.intron8	jg7403.t1.intron8	FBtr0363714.intron8	jg12659.t1.intron8	FBtr0082531.intron8	jg4676.t1.intron8
OG0007438.intron1	jg7402.t1.intron2	FBtr0353410.intron2	jg12658.t1.intron1	FBtr0082470.intron2	jg4675.t1.intron2
OG0007438.intron2	jg7402.t1.intron3	FBtr0353410.intron3	jg12658.t1.intron2	FBtr0082470.intron3	jg4675.t1.intron3
OG0007438.intron3	jg7402.t1.intron4	FBtr0353410.intron4	jg12658.t1.intron3	FBtr0082470.intron4	jg4675.t1.intron4
OG0007438.intron4	jg7402.t1.intron5	FBtr0353410.intron5	jg12658.t1.intron4	FBtr0082470.intron5	jg4675.t1.intron5
OG0007439.intron2	jg7401.t1.intron2	FBtr0358800.intron2	jg12657.t1.intron2	FBtr0082529.intron2	jg4674.t1.intron2
OG0007439.intron6	jg7401.t1.intron6	FBtr0358800.intron5	jg12657.t1.intron6	FBtr0082529.intron5	jg4674.t1.intron6
OG0007439.intron7	jg7401.t1.intron7	FBtr0358800.intron6	jg12657.t1.intron7	FBtr0082529.intron6	jg4674.t1.intron7
OG0007439.intron8	jg7401.t1.intron8	FBtr0358800.intron7	jg12657.t1.intron8	FBtr0082529.intron7	jg4674.t1.intron8
OG0007439.intron9	jg7401.t1.intron9	FBtr0358800.intron8	jg12657.t1.intron9	FBtr0082529.intron8	jg4674.t1.intron9
OG0007440.intron5	jg7400.t1.intron5	FBtr0356924.intron3	jg12656.t1.intron4	FBtr0082528.intron3	jg4673.t1.intron5
OG0007440.intron9	jg7400.t1.intron9	FBtr0356924.intron7	jg12656.t1.intron8	FBtr0082528.intron7	jg4673.t1.intron9
OG0007440.intron10	jg7400.t1.intron10	FBtr0356924.intron8	jg12656.t1.intron9	FBtr0082528.intron8	jg4673.t1.intron10
OG0007440.intron11	jg7400.t1.intron11	FBtr0356924.intron9	jg12656.t1.intron10	FBtr0082528.intron9	jg4673.t1.intron11
OG0007440.intron13	jg7400.t1.intron13	FBtr0356924.intron15	jg12656.t1.intron12	FBtr0082528.intron15	jg4673.t1.intron13
OG0007441.intron1	jg7394.t1.intron1	FBtr0218696.intron1	jg12648.t1.intron1	FBtr0082475.intron1	jg4668.t1.intron1
OG0007441.intron2	jg7394.t1.intron2	FBtr0218696.intron2	jg12648.t1.intron2	FBtr0082475.intron2	jg4668.t1.intron2
OG0007441.intron3	jg7394.t1.intron3	FBtr0218696.intron3	jg12648.t1.intron3	FBtr0082475.intron3	jg4668.t1.intron3
OG0007441.intron4	jg7394.t1.intron4	FBtr0218696.intron4	jg12648.t1.intron4	FBtr0082475.intron4	jg4668.t1.intron4
OG0007441.intron5	jg7394.t1.intron5	FBtr0218696.intron5	jg12648.t1.intron5	FBtr0082475.intron5	jg4668.t1.intron5
OG0007442.intron1	jg7393.t1.intron1	FBtr0220537.intron1	jg12647.t1.intron1	FBtr0082516.intron1	jg4667.t1.intron1
OG0007442.intron2	jg7393.t1.intron2	FBtr0220537.intron2	jg12647.t1.intron2	FBtr0082516.intron2	jg4667.t1.intron2
OG0007442.intron3	jg7393.t1.intron3	FBtr0220537.intron3	jg12647.t1.intron3	FBtr0082516.intron3	jg4667.t1.intron3
OG0007442.intron4	jg7393.t1.intron4	FBtr0220537.intron4	jg12647.t1.intron4	FBtr0082516.intron4	jg4667.t1.intron4
OG0007442.intron5	jg7393.t1.intron5	FBtr0220537.intron5	jg12647.t1.intron5	FBtr0082516.intron5	jg4667.t1.intron5
OG0007442.intron6	jg7393.t1.intron6	FBtr0220537.intron6	jg12647.t1.intron6	FBtr0082516.intron6	jg4667.t1.intron6
OG0007443.intron4	jg7390.t1.intron1	FBtr0361906.intron4	jg12644.t1.intron2	FBtr0301042.intron4	jg4664.t1.intron1
OG0007443.intron5	jg7390.t1.intron2	FBtr0361906.intron5	jg12644.t1.intron3	FBtr0301042.intron5	jg4664.t1.intron2
OG0007443.intron6	jg7390.t1.intron3	FBtr0361906.intron6	jg12644.t1.intron4	FBtr0301042.intron6	jg4664.t1.intron3
OG0007444.intron4	jg7391.t1.intron4	FBtr0361882.intron2	jg12645.t1.intron2	FBtr0344288.intron2	jg4665.t1.intron2
OG0007444.intron5	jg7391.t1.intron5	FBtr0361882.intron3	jg12645.t1.intron3	FBtr0344288.intron3	jg4665.t1.intron3
OG0007444.intron6	jg7391.t1.intron6	FBtr0361882.intron4	jg12645.t1.intron4	FBtr0344288.intron4	jg4665.t1.intron4
OG0007444.intron7	jg7391.t1.intron7	FBtr0361882.intron5	jg12645.t1.intron5	FBtr0344288.intron5	jg4665.t1.intron5
OG0007445.intron1	jg7389.t1.intron1	FBtr0220534.intron1	jg12643.t1.intron1	FBtr0082514.intron1	jg4663.t1.intron1
OG0007446.intron2	jg7387.t2.intron4	FBtr0220533.intron2	jg12642.t1.intron2	FBtr0082513.intron2	jg4660.t1.intron4
OG0007446.intron3	jg7387.t2.intron5	FBtr0220533.intron3	jg12642.t1.intron3	FBtr0082513.intron3	jg4660.t1.intron5
OG0007446.intron4	jg7387.t2.intron6	FBtr0220533.intron4	jg12642.t1.intron4	FBtr0082513.intron4	jg4660.t1.intron6
OG0007448.intron1	jg7385.t1.intron1	FBtr0365066.intron1	jg12640.t1.intron1	FBtr0082480.intron1	jg4658.t1.intron1
OG0007448.intron2	jg7385.t1.intron2	FBtr0365066.intron2	jg12640.t1.intron2	FBtr0082480.intron2	jg4658.t1.intron2
OG0007449.intron1	jg6778.t1.intron1	FBtr0220530.intron1	jg12040.t1.intron1	FBtr0082511.intron1	jg4070.t1.intron1
OG0007451.intron1	jg6780.t1.intron1	FBtr0351583.intron1	jg12042.t1.intron1	FBtr0113223.intron1	jg4072.t2.intron1
OG0007452.intron1	jg6783.t1.intron1	FBtr0350657.intron1	jg12045.t1.intron1	FBtr0082508.intron1	jg4075.t1.intron1
OG0007453.intron1	jg6784.t1.intron1	FBtr0220527.intron1	jg12046.t1.intron1	FBtr0082507.intron1	jg4076.t1.intron1
OG0007453.intron2	jg6784.t1.intron2	FBtr0220527.intron2	jg12046.t1.intron2	FBtr0082507.intron2	jg4076.t1.intron2
OG0007454.intron6	jg6787.t1.intron4	FBtr0349787.intron2	jg12049.t1.intron3	FBtr0082498.intron3	jg4079.t3.intron6
OG0007454.intron7	jg6787.t1.intron5	FBtr0349787.intron3	jg12049.t1.intron4	FBtr0082498.intron4	jg4079.t3.intron7
OG0007454.intron8	jg6787.t1.intron6	FBtr0349787.intron4	jg12049.t1.intron5	FBtr0082498.intron5	jg4079.t3.intron8
OG0007454.intron9	jg6787.t1.intron7	FBtr0349787.intron5	jg12049.t1.intron6	FBtr0082498.intron6	jg4079.t3.intron9
OG0007454.intron10	jg6787.t1.intron8	FBtr0349787.intron6	jg12049.t1.intron7	FBtr0082498.intron7	jg4079.t3.intron10
OG0007454.intron11	jg6787.t1.intron9	FBtr0349787.intron7	jg12049.t1.intron8	FBtr0082498.intron8	jg4079.t3.intron11
OG0007455.intron1	jg6790.t1.intron1	FBtr0220521.intron1	jg12052.t1.intron1	FBtr0082556.intron1	jg4081.t1.intron1
OG0007455.intron2	jg6790.t1.intron2	FBtr0220521.intron2	jg12052.t1.intron2	FBtr0082556.intron2	jg4081.t1.intron2
OG0007455.intron3	jg6790.t1.intron3	FBtr0220521.intron3	jg12052.t1.intron3	FBtr0082556.intron3	jg4081.t1.intron3
OG0007456.intron1	jg6791.t1.intron1	FBtr0218706.intron1	jg12053.t1.intron1	FBtr0113224.intron1	jg4082.t1.intron1
OG0007456.intron2	jg6791.t1.intron2	FBtr0218706.intron2	jg12053.t1.intron2	FBtr0113224.intron2	jg4082.t1.intron2
OG0007456.intron3	jg6791.t1.intron3	FBtr0218706.intron3	jg12053.t1.intron3	FBtr0113224.intron3	jg4082.t1.intron3
OG0007456.intron4	jg6791.t1.intron4	FBtr0218706.intron4	jg12053.t1.intron4	FBtr0113224.intron4	jg4082.t1.intron4
OG0007457.intron1	jg6792.t1.intron1	FBtr0361912.intron1	jg12054.t1.intron1	FBtr0082555.intron1	jg4083.t1.intron1
OG0007457.intron2	jg6792.t1.intron2	FBtr0361912.intron2	jg12054.t1.intron2	FBtr0082555.intron2	jg4083.t1.intron2
OG0007457.intron3	jg6792.t1.intron3	FBtr0361912.intron3	jg12054.t1.intron3	FBtr0082555.intron3	jg4083.t1.intron3
OG0007463.intron1	jg6801.t1.intron1	FBtr0359519.intron1	jg12063.t1.intron1	FBtr0300351.intron1	jg4092.t1.intron1
OG0007463.intron2	jg6801.t1.intron2	FBtr0359519.intron2	jg12063.t1.intron2	FBtr0300351.intron2	jg4092.t1.intron2
OG0007463.intron3	jg6801.t1.intron3	FBtr0359519.intron3	jg12063.t1.intron3	FBtr0300351.intron3	jg4092.t1.intron3
OG0007463.intron4	jg6801.t1.intron4	FBtr0359519.intron4	jg12063.t1.intron4	FBtr0300351.intron4	jg4092.t1.intron4
OG0007463.intron5	jg6801.t1.intron5	FBtr0359519.intron5	jg12063.t1.intron5	FBtr0300351.intron5	jg4092.t1.intron5
OG0007463.intron8	jg6801.t1.intron8	FBtr0359519.intron8	jg12063.t1.intron8	FBtr0300351.intron8	jg4092.t1.intron8
OG0007463.intron9	jg6801.t1.intron9	FBtr0359519.intron9	jg12063.t1.intron9	FBtr0300351.intron9	jg4092.t1.intron9
OG0007463.intron10	jg6801.t1.intron10	FBtr0359519.intron10	jg12063.t1.intron10	FBtr0300351.intron10	jg4092.t1.intron10
OG0007463.intron11	jg6801.t1.intron11	FBtr0359519.intron11	jg12063.t1.intron11	FBtr0300351.intron11	jg4092.t1.intron11
OG0007463.intron12	jg6801.t1.intron12	FBtr0359519.intron12	jg12063.t1.intron12	FBtr0300351.intron12	jg4092.t1.intron12
OG0007463.intron13	jg6801.t1.intron13	FBtr0359519.intron13	jg12063.t1.intron13	FBtr0300351.intron13	jg4092.t1.intron13
